"Asset_ID","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"16974123","AAA","AAA",293.2015036101,192.66481976,225.5840111694,143.22189414,"N","N",-100.5366838501,-82.3621170294,"No Change in Rating","No Change in LT_Flag",0.769382177075675,0.743373358553002,-0.0260088185226724
"16974290","NR","NR",0.433038293,0.228861163,0.433038293,0.228861163,"N","N",-0.20417713,-0.20417713,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974396","CCC","CCC",1920.803308,1869.5106618,1920.803308,1869.5106618,"N","N",-51.2926462,-51.2926462,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974398","NR","NR",161880.0888,155776.27925,161880.0888,155776.27925,"N","N",-6103.80955000001,-6103.80955000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974403","CC","CC",6542.582166,6600.208217,6542.582166,6600.208217,"N","N",57.6260509999993,57.6260509999993,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974523","NR","NR",93103.51082,88311.06223,93103.51082,88311.06223,"N","N",-4792.44858999999,-4792.44858999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974526","NR","NR",809.8232132,796.9732839,809.8232132,796.9732839,"N","N",-12.8499293,-12.8499293,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974601","AAA","AAA",1220.765053858,1066.91547,152.5956317319,133.36443375,"N","N",-153.849583858,-19.2311979819,"No Change in Rating","No Change in LT_Flag",0.124999999999713,0.125,2.86687340533831e-13
"16974602","AAA","AAA",121.8200162306,90.74128598,15.22750203132,11.342660748,"N","N",-31.0787302506,-3.88484128332,"No Change in Rating","No Change in LT_Flag",0.125000000020481,0.12500000000551,-1.49708578867092e-11
"16974603","AAA","AAA",2096.909419274,1831.5798553,262.113677384,228.94748192,"N","N",-265.329563974,-33.166195464,"No Change in Rating","No Change in LT_Flag",0.124999999987958,0.125000000004095,1.61363700179606e-11
"16974604","AAA","AAA",223.0979940233,191.66369726,27.88724925794,23.957962153,"N","N",-31.4342967633,-3.92928710494,"No Change in Rating","No Change in LT_Flag",0.125000000022535,0.124999999976521,-4.60135818336482e-11
"16974605","AAA","AAA",1120.595492286,1003.1355788,140.0744365357,125.39194734,"N","N",-117.459913486,-14.6824891957,"No Change in Rating","No Change in LT_Flag",0.124999999999955,0.124999999990031,-9.92413096145839e-12
"16974606","AAA","AAA",225.2552532094,203.00299297,28.15690665123,25.375374122,"N","N",-22.2522602394,-2.78153252923,"No Change in Rating","No Change in LT_Flag",0.125000000000244,0.125000000003695,3.45037887150568e-12
"16974607","AAA","AAA",385.618451716,340.7083044,48.2023064569,42.58853804,"N","N",-44.910147316,-5.61376841690001,"No Change in Rating","No Change in LT_Flag",0.124999999980291,0.124999999970649,-9.64203716868894e-12
"16974675","AAA","AAA",922.372166483,817.9498774,115.2965208103,102.24373468,"N","N",-104.422289083,-13.0527861303,"No Change in Rating","No Change in LT_Flag",0.124999999999919,0.125000000006113,6.19418405456429e-12
"16974676","AAA","AAA",303.360076603,265.05314389,37.9200095805,33.13164299,"N","N",-38.306932713,-4.7883665905,"No Change in Rating","No Change in LT_Flag",0.125000000016894,0.125000000014148,-2.74597011795663e-12
"16974677","AAA","AAA",353.857298915,315.5536233,44.232162372,39.44420291,"N","N",-38.303675615,-4.787959462,"No Change in Rating","No Change in LT_Flag",0.125000000021548,0.124999999992077,-2.94708285553114e-11
"16974678","AAA","AAA",618.411422779,542.704288,77.3014278447,67.83803599,"N","N",-75.7071347789999,-9.46339185469999,"No Change in Rating","No Change in LT_Flag",0.124999999995674,0.124999999981574,-1.41006373244323e-11
"16974680","NR","NR",185.4279164244,167.76369393,185.4279164244,167.76369393,"N","N",-17.6642224944,-17.6642224944,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974681","NR","NR",331.383943826,293.98498479,331.383943826,293.98498479,"N","N",-37.398959036,-37.398959036,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974682","NR","NR",562.131074307,502.214953,562.131074307,502.214953,"N","N",-59.9161213069999,-59.9161213069999,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974684","NR","NR",835.895865714,771.742616,835.895865714,771.742616,"N","N",-64.1532497139999,-64.1532497139999,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974685","NR","NR",908.30710533,819.9581115,908.30710533,819.9581115,"N","N",-88.34899383,-88.34899383,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974686","NR","NR",801.876882305,734.8234216,801.876882305,734.8234216,"N","N",-67.0534607049999,-67.0534607049999,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974687","NR","NR",503.634362489,446.6394013,503.634362489,446.6394013,"N","N",-56.994961189,-56.994961189,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974688","NR","NR",332.675360537,299.24089826,332.675360537,299.24089826,"N","N",-33.434462277,-33.434462277,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974689","NR","NR",807.641410348,723.2660811,807.641410348,723.2660811,"N","N",-84.3753292479998,-84.3753292479998,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974691","NR","NR",1025.360560717,896.0150669,1025.360560717,896.0150669,"N","N",-129.345493817,-129.345493817,"No Change in Rating","No Change in LT_Flag",1,1,0
"16974692","NR","NR",2892.593316474,2490.7322892,2892.593316474,2490.7322892,"N","N",-401.861027274,-401.861027274,"No Change in Rating","No Change in LT_Flag",1,1,0
