"Asset_ID","Asset_Name","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"1928438","LU0003 CWL 2007-11 2A3 MBS VAR 25.06.2047 LU0003_LXEUR_1928438_LU0003_LU0003_LXEUR","CCC","CCC",74.91123008,50.15048643,74.91123008,50.15048643,"N","N",-24.76074365,-24.76074365,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928446","LU0003 CWL 2007-12 2A3 MBS VAR 25.08.2047 LU0003_LXEUR_1928446_LU0003_LU0003_LXEUR","CCC","CCC",356.7701717,313.7336029,356.7701717,313.7336029,"N","N",-43.0365688,-43.0365688,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928449","LU0003 CWL 2007-13 1A MBS VAR 25.10.2047 LU0003_LXEUR_1928449_LU0003_LU0003_LXEUR","CCC","CCC",10577.353115,9782.708823,10577.353115,9782.708823,"N","N",-794.644291999999,-794.644291999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928471","LU0003 CWL 2007-6 2A3 MBS VAR 25.09.2037 LU0003_LXEUR_1928471_LU0003_LU0003_LXEUR","CCC","CCC",193.51170801,207.16592068,193.51170801,207.16592068,"N","N",13.65421267,13.65421267,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928472","LU0003 CWL 2007-6 2A4 MBS VAR 25.09.2037 LU0003_LXEUR_1928472_LU0003_LU0003_LXEUR","CC","CC",1058.0278187,1188.6976247,1058.0278187,1188.6976247,"N","N",130.669806,130.669806,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928477","LU0003 CWL 2007-7 2A3 MBS VAR 25.10.2047 LU0003_LXEUR_1928477_LU0003_LU0003_LXEUR","CC","CC",4228.871531,4138.686135,4228.871531,4138.686135,"N","N",-90.1853959999999,-90.1853959999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928537","LU0003 FFML 2006-FF11 2A4 MBS VAR 25.08.2036 LU0003_LXEUR_1928537_LU0003_LU0003_LXEUR","CC","CC",333.2135552,342.068766,333.2135552,342.068766,"N","N",8.85521080000001,8.85521080000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928588","FFML 2006-FF5 2A3 MBS VAR 25.04.2036_1928588","BB","BB",237.01376195,263.187194,194.35128474,215.81349913,"N","N",26.17343205,21.46221439,"No Change in Rating","No Change in LT_Flag",0.819999999751069,0.820000000189979,4.38909686373279e-10
"1928589","LU0003 FFML 2006-FF5 2A4 MBS VAR 25.04.2036 LU0003_LXEUR_1928589_LU0003_LU0003_LXEUR","BB","BB",634.7935714,736.5126291,520.5307286,603.9403558,"N","N",101.7190577,83.4096272,"No Change in Rating","No Change in LT_Flag",0.820000000081916,0.81999999991582,-1.66096802978188e-10
"1928649","LU0003 HEAT 2005-7 M1 MBS VAR 25.01.2036 LU0003_LXEUR_1928649_LU0003_LU0003_LXEUR","AAA","AAA",874.8296944,493.5709087,109.3537118,61.6963636,"N","N",-381.2587857,-47.6573482,"No Change in Rating","No Change in LT_Flag",0.125,0.125000000025326,2.53256582372074e-11
"1928743","LU0003 LBMLT 2005-WL2 M2 MBS VAR 25.08.2035 LU0003_LXEUR_1928743_LU0003_LU0003_LXEUR","BB","BB",153.33086362,103.84761285,125.73130819,85.15504253,"N","N",-49.48325077,-40.57626566,"No Change in Rating","No Change in LT_Flag",0.820000000140872,0.819999999932594,-2.08278172486587e-10
"1928758","LU0003 LBMLT 2006-1 2A4 MBS VAR 25.02.2036 LU0003_LXEUR_1928758_LU0003_LU0003_LXEUR","CC","CC",22502.857937,22144.522323,22502.857937,22144.522323,"N","N",-358.335614,-358.335614,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928782","LU0003 LBMLT 2006-3 2A4 MBS VAR 25.05.2046 LU0003_LXEUR_1928782_LU0003_LU0003_LXEUR","CC","CC",4631.2719,5019.254325,4631.2719,5019.254325,"N","N",387.982425,387.982425,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928810","LU0003 LBMLT 2006-8 2A2 MBS VAR 25.09.2036 LU0003_LXEUR_1928810_LU0003_LU0003_LXEUR","CC","CC",29458.316703,29051.167183,29458.316703,29051.167183,"N","N",-407.149520000003,-407.149520000003,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928872","LU0003 MSAC 2005-HE1 M2 MBS VAR 25.12.2034 LU0003_LXEUR_1928872_LU0003_LU0003_LXEUR","B","B",168.85885036,190.03445548,168.85885036,190.03445548,"N","N",21.17560512,21.17560512,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928886","LU0003 MSAC 2005-HE5 M2 ABS FLOAT 25.09.35 LU0003_LXEUR_1928886_LU0003_LU0003_LXEUR","A","A",222.76121603,190.20782947,36.97836185,31.57449969,"N","N",-32.55338656,-5.40386216,"No Change in Rating","No Change in LT_Flag",0.16599999995071,0.16599999998938,3.86705112376262e-11
"1928932","LU0003 MSAC 2006-HE7 A2C MBS VAR 25.09.2036 LU0003_LXEUR_1928932_LU0003_LU0003_LXEUR","CC","CC",1328.8518484,1430.5784137,1328.8518484,1430.5784137,"N","N",101.7265653,101.7265653,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928938","LU0003 MSAC 2006-HE8 A2C MBS VAR 25.10.2036 LU0003_LXEUR_1928938_LU0003_LU0003_LXEUR","CC","CC",2271.5318747,2419.1206961,2271.5318747,2419.1206961,"N","N",147.5888214,147.5888214,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928943","LU0003 MSAC 2006-HE8 A2FP MBS VAR 25.10.2036 LU0003_LXEUR_1928943_LU0003_LU0003_LXEUR","CC","CC",77.0401147,82.0442193,77.0401147,82.0442193,"N","N",5.00410459999999,5.00410459999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928962","LU0003 MSAC 2006-NC5 A2C MBS VAR 25.10.2036 LU0003_LXEUR_1928962_LU0003_LU0003_LXEUR","CC","CC",220.40134874,235.75624658,220.40134874,235.75624658,"N","N",15.35489784,15.35489784,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928982","LU0003 MSAC 2007-HE1 A2C MBS VAR 25.11.2036 LU0003_LXEUR_1928982_LU0003_LU0003_LXEUR","CC","CC",4362.614096,4688.559081,4362.614096,4688.559081,"N","N",325.944984999999,325.944984999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1928989","LU0003 MSAC 2007-HE2 A2C MBS VAR 25.01.2037 LU0003_LXEUR_1928989_LU0003_LU0003_LXEUR","CC","CC",1063.9835115,1142.6724227,1063.9835115,1142.6724227,"N","N",78.6889111999999,78.6889111999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929007","LU0003 MSAC 2007-HE5 A2C MBS VAR 25.03.2037 LU0003_LXEUR_1929007_LU0003_LU0003_LXEUR","CC","CC",1011.7989236,1131.2748713,1011.7989236,1131.2748713,"N","N",119.4759477,119.4759477,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929020","LU0003 MSAC 2007-HE7 A2C MBS VAR 25.07.2037 LU0003_LXEUR_1929020_LU0003_LU0003_LXEUR","CCC","CCC",691.4107899,765.0665388,691.4107899,765.0665388,"N","N",73.6557488999999,73.6557488999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929021","LU0003 MSAC 2007-NC1 A1 MBS VAR 25.11.2036 LU0003_LXEUR_1929021_LU0003_LU0003_LXEUR","CC","CC",329.7168151,350.3948928,329.7168151,350.3948928,"N","N",20.6780777,20.6780777,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929023","LU0003 MSAC 2007-NC1 A2C MBS VAR 25.11.2036 LU0003_LXEUR_1929023_LU0003_LU0003_LXEUR","CC","CC",236.78829549,250.66451728,236.78829549,250.66451728,"N","N",13.87622179,13.87622179,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929024","LU0003 MSAC 2007-NC1 A2D MBS VAR 25.11.2036 LU0003_LXEUR_1929024_LU0003_LU0003_LXEUR","CC","CC",299.21273108,316.7251037,299.21273108,316.7251037,"N","N",17.51237262,17.51237262,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929055","LU0003 OOMLT 2005-4 M2 ABS FLOAT 25.11.35 LU0003_LXEUR_1929055_LU0003_LU0003_LXEUR","B","B",1142.9277729,1164.807367,1142.9277729,1164.807367,"N","N",21.8795941000001,21.8795941000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929063","LU0003 OOMLT 2006-1 M1 MBS VAR 25.01.2036 LU0003_LXEUR_1929063_LU0003_LU0003_LXEUR","B","B",688.0000318,755.8620522,688.0000318,755.8620522,"N","N",67.8620204,67.8620204,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929086","PPSI 2005-WCW1 M3 MBS VAR 25.09.2035_1929086","CCC","CCC",292.42525422,377.1988603,292.42525422,377.1988603,"N","N",84.77360608,84.77360608,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929091","LU0003 PPSI 2005-WCW2 M3 MBS VAR 25.07.2035 LU0003_LXEUR_1929091_LU0003_LU0003_LXEUR","B","B",693.8429777,765.1014245,693.8429777,765.1014245,"N","N",71.2584468,71.2584468,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929096","LU0003 PPSI 2005-WCW3 M2 MBS VAR 25.08.2035 LU0003_LXEUR_1929096_LU0003_LU0003_LXEUR","CCC","CCC",715.7967318,787.6083066,715.7967318,787.6083066,"N","N",71.8115748,71.8115748,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929117","LU0003 PPSI 2005-WHQ4 M2 MBS VAR 25.09.2035 LU0003_LXEUR_1929117_LU0003_LU0003_LXEUR","CCC","CCC",20174.261711,18614.673243,20174.261711,18614.673243,"N","N",-1559.588468,-1559.588468,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929122","LU0003 RASC 2004-KS11 M1 MBS VAR 25.12.2034 LU0003_LXEUR_1929122_LU0003_LU0003_LXEUR","A","A",25.796591611,25.253402037,4.282234208,4.192064738,"N","N",-0.543189573999999,-0.0901694700000002,"No Change in Rating","No Change in LT_Flag",0.166000000022251,0.165999999994377,-2.78740364123564e-11
"1929132","LU0003 RASC 2005-KS10 M2 MBS VAR 25.11.2035 LU0003_LXEUR_1929132_LU0003_LU0003_LXEUR","A","A",262.1770372,236.11429444,43.52138818,39.19497288,"N","N",-26.06274276,-4.32641530000001,"No Change in Rating","No Change in LT_Flag",0.166000000018308,0.166000000012536,-5.77196623829934e-12
"1929138","LU0003 RASC 2005-KS11 M2 MBS VAR 25.12.2035 LU0003_LXEUR_1929138_LU0003_LU0003_LXEUR","BBB","A",451.0955999,429.7048582,88.86583318,71.33100645,"N","N",-21.3907417,-17.53482673,"Change in Rating","No Change in LT_Flag",0.196999999999335,0.165999999973936,-0.0310000000253994
"1929144","LU0003 RASC 2005-KS1 M1 MBS VAR 25.02.2035 LU0003_LXEUR_1929144_LU0003_LU0003_LXEUR","AA","AA",198.03866062,133.25659402,26.537180518,17.856383602,"N","N",-64.7820666,-8.680796916,"No Change in Rating","No Change in LT_Flag",0.133999999974348,0.134000000024914,5.05659125682456e-11
"1929175","LU0003 RASC 2006-KS7 A4 MBS VAR 25.09.2036 LU0003_LXEUR_1929175_LU0003_LU0003_LXEUR","A","A",328.7286137,293.29401748,54.56894988,48.6868069,"N","N",-35.43459622,-5.88214298000001,"No Change in Rating","No Change in LT_Flag",0.166000000017644,0.165999999994272,-2.33718044917453e-11
"1929180","LU0003 RASC 2006-KS9 A13 ABS FLOAT 25.11.2036 LU0003_LXEUR_1929180_LU0003_LU0003_LXEUR","NR","NR",189.1124986,1.248321089,189.1124986,1.248321089,"N","N",-187.864177511,-187.864177511,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929194","LU0003 RASC 2007-KS3 AI3 MBS VAR 25.04.2037 LU0003_LXEUR_1929194_LU0003_LU0003_LXEUR","CCC","CCC",671.9691057,366.5944759,671.9691057,366.5944759,"N","N",-305.3746298,-305.3746298,"No Change in Rating","No Change in LT_Flag",1,1,0
"1929203","SAIL 2005-1 M2 MBS VAR 25.02.2035_1929203","AAA","AAA",185.23243937,117.44159158,23.154054924,14.680198947,"N","N",-67.79084779,-8.473855977,"No Change in Rating","No Change in LT_Flag",0.125000000014846,0.124999999995743,-1.91036492180885e-11
"1929252","SAIL 2005-7 M2 MBS VAR 25.08.2035_1929252","BB","BB",11782.899199,10853.537408,9661.977343,8899.900675,"N","N",-929.361790999999,-762.076668000002,"No Change in Rating","No Change in LT_Flag",0.819999999984724,0.82000000004054,5.58159074515174e-11
"1929284","LU0003 SAIL 2006-3 A5 MBS VAR 25.06.2036 LU0003_LXEUR_1929284_LU0003_LU0003_LXEUR","CCC","CCC",73.24007866,71.89981079,73.24007866,71.89981079,"N","N",-1.34026786999999,-1.34026786999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"1931827","LU0003 FNR 2000-34 F CMO VAR 25.10.2030 LU0003_LXEUR_1931827_LU0003_LU0003_LXEUR","AAA","AAA",1.513923483,1.801298087,0.189240436,0.22516226,"N","N",0.287374604,0.035921824,"No Change in Rating","No Change in LT_Flag",0.125000000412835,0.124999999514239,-8.98595392540003e-10
"19567725","FHR 4842 FW CMO VAR 15.10.2037_19567725","AAA","AAA",1684.3969423,1593.0512677,210.54961774,199.13140846,"N","N",-91.3456745999999,-11.41820928,"No Change in Rating","No Change in LT_Flag",0.1249999999718,0.124999999998431,2.66306837692909e-11
"19567733","LU0003 GREENE KING FINANCE PLC 3935069D4__GBP LU0003_LXEUR_19567733_LU0003_LU0003_LXEUR","NR","NR",1099.0595722,1196.8616584,1099.0595722,1196.8616584,"N","N",97.8020861999998,97.8020861999998,"No Change in Rating","No Change in LT_Flag",1,1,0
"19567754","LU0003 MITCHELLS & BUTLER FIN SEC B2 6066179A8_IE0033386453_GBP LU0003_LXEUR_19567754_LU0003_LU0003_LXEUR","NR","NR",1023.8743325,1105.8219059,1023.8743325,1105.8219059,"N","N",81.9475733999998,81.9475733999998,"No Change in Rating","No Change in LT_Flag",1,1,0
"19567848","LU0003 COMMSCOPE INC TL B BL2849315_IE0033386453_USD LU0003_LXEUR_19567848_LU0003_LU0003_LXEUR","B","B",1353.4219013,1466.5485319,1353.4219013,1466.5485319,"N","N",113.1266306,113.1266306,"No Change in Rating","No Change in LT_Flag",1,1,0
"19567849","LU0003 CHARTER COMMU OPER TL B2 1L BL3196914_IE0033386453_USD LU0003_LXEUR_19567849_LU0003_LU0003_LXEUR","BB","BB",88896.87056,97537.91718,88896.87056,97537.91718,"N","N",8641.04662000001,8641.04662000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"19666405","FNR 2016-25 FL CMO VAR 25.05.2046_19666405","AAA","AAA",170.03824223,162.93507158,21.254780279,20.36688395,"N","N",-7.10317065000001,-0.887896329,"No Change in Rating","No Change in LT_Flag",0.12500000000147,0.125000000015344,1.38732914045647e-11
"19762437","AA BOND CO LTD A8 FIX 5.500% 31.07.2027_19762437","BBB","BBB",92054.32995,88662.402,87784.20628,82011.44901,"N","N",-3391.92795,-5772.75727,"No Change in Rating","No Change in LT_Flag",0.953613005794303,0.924985643971161,-0.0286273618231412
"1979982","LU0003 INDX 2006-AR9 3A1 CMO VAR 25.06.2036 LU0003_LXEUR_1979982_LU0003_LU0003_LXEUR","CCC","CCC",222.87623116,234.25248894,222.87623116,234.25248894,"N","N",11.37625778,11.37625778,"No Change in Rating","No Change in LT_Flag",1,1,0
"19863499","FNR 2014-50 FC CMO VAR 25.08.2044_19863499","AAA","AAA",1000.4204823,966.2409571,125.05256028,120.78011964,"N","N",-34.1795251999999,-4.27244064,"No Change in Rating","No Change in LT_Flag",0.124999999992503,0.125000000002587,1.00841973660337e-11
"19863502","FNR 2019-60 WF CMO VAR 25.10.2059_19863502","AAA","AAA",731.3593446,667.6982921,91.41991807,83.46228652,"N","N",-63.6610525,-7.95763154999999,"No Change in Rating","No Change in LT_Flag",0.124999999993163,0.125000000011233,1.80692127926818e-11
"19863503","FNR 2019-66 FA CMO VAR 25.11.2059_19863503","AAA","AAA",331.5790278,310.78855292,41.44737846,38.84856911,"N","N",-20.79047488,-2.59880935,"No Change in Rating","No Change in LT_Flag",0.124999999954762,0.124999999983912,2.91499602234069e-11
"19863506","FHR 4903 F CMO VAR 15.09.2048_19863506","AAA","AAA",201.54675644,169.43988218,25.19334456,21.179985273,"N","N",-32.10687426,-4.013359287,"No Change in Rating","No Change in LT_Flag",0.125000000024808,0.125000000002951,-2.18572382415516e-11
"19863552","LU0003 CENTURYLINK INC TL B 1L USD BL3288513_IE0033386453_USD LU0003_LXEUR_19863552_LU0003_LU0003_LXEUR","BB","BB",65159.48864,71085.7079,65159.48864,71085.7079,"N","N",5926.21925999999,5926.21925999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"19914484","LU0003 MVEW 2017-1A AR CDO VAR 16.10.2029 LU0003_LXEUR_19914484_LU0003_LU0003_LXEUR","AAA","AAA",1611.9778485,1637.350988,201.49723103,204.66887353,"N","N",25.3731395,3.17164249999996,"No Change in Rating","No Change in LT_Flag",0.124999999979838,0.125000000018322,3.84838272360355e-11
"2005165","LU0003 JPMMT 2007-A1 6A1 CMO VAR 25.07.2035 LU0003_LXEUR_2005165_LU0003_LU0003_LXEUR","BBB","BBB",29.836456327,28.72675128,5.877781897,5.659170003,"N","N",-1.109705047,-0.218611894,"No Change in Rating","No Change in LT_Flag",0.197000000019473,0.197000000029241,9.76818625986198e-12
"2005175","LU0003 CWALT 2006-OA2 A1 CMO VAR 20.05.2046 LU0003_LXEUR_2005175_LU0003_LU0003_LXEUR","CCC","CCC",2583.000281,2840.058728,2583.000281,2840.058728,"N","N",257.058447,257.058447,"No Change in Rating","No Change in LT_Flag",1,1,0
"2008445","LU0003 GSR 2005-AR7 2A1 CMO VAR 25.11.2035 LU0003_LXEUR_2008445_LU0003_LU0003_LXEUR","CCC","CCC",150.05798668,139.9891717,150.05798668,139.9891717,"N","N",-10.06881498,-10.06881498,"No Change in Rating","No Change in LT_Flag",1,1,0
"2008450","INDA 2006-AR3 1A1 CMO VAR 25.12.2036_2008450","NR","NR",113.05490588,113.83407965,113.05490588,113.83407965,"N","N",0.77917377,0.77917377,"No Change in Rating","No Change in LT_Flag",1,1,0
"2009898","LU0003 JPALT 2006-A2 3A1 CMO VAR 25.05.2036 LU0003_LXEUR_2009898_LU0003_LU0003_LXEUR","NR","NR",267.4714102,282.76308409,267.4714102,282.76308409,"N","N",15.29167389,15.29167389,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113229","LU0003 BCJAF 10 A2 3MEUR+12 05536A9J0_IE00B5ZR2157_EUR LU0003_LXEUR_20113229_LU0003_LU0003_LXEUR","NR","NR",0.954229348,0.310657934,0.954229348,0.310657934,"N","N",-0.643571414,-0.643571414,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113237","FNR 2019-38 CF CMO VAR 25.07.2049_20113237","AAA","AAA",796.4685846,742.6062178,99.55857308,92.82577723,"N","N",-53.8623668,-6.73279585,"No Change in Rating","No Change in LT_Flag",0.125000000006278,0.125000000006733,4.55330217974392e-13
"20113239","GNR 2010-4 FM CMO VAR 16.01.2040_20113239","NR","NR",294.79054264,284.17934605,294.79054264,284.17934605,"N","N",-10.61119659,-10.61119659,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113240","GNR 2010-35 AF CMO VAR 20.03.2040_20113240","NR","NR",703.8596911,656.3610005,703.8596911,656.3610005,"N","N",-47.4986905999999,-47.4986905999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113242","GNR 2010-15 AF CMO VAR 20.02.2040_20113242","NR","NR",231.87594647,217.41879922,231.87594647,217.41879922,"N","N",-14.45714725,-14.45714725,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113243","GNR 2010-37 FG CMO VAR 20.03.2040_20113243","NR","NR",571.0040959,531.8358547,571.0040959,531.8358547,"N","N",-39.1682412,-39.1682412,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113244","GNR 2010-50 GF CMO VAR 20.04.2040_20113244","NR","NR",542.4640549,499.124658,542.4640549,499.124658,"N","N",-43.3393969000001,-43.3393969000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113245","GNR 2011-72 AF CMO VAR 20.05.2041_20113245","NR","NR",2960.3848898,2774.2924237,2960.3848898,2774.2924237,"N","N",-186.0924661,-186.0924661,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113247","GNR 2020-17 EU CMO FIX 2.500% 20.10.2049_20113247","NR","NR",520.6923481,522.9301896,520.6923481,522.9301896,"N","N",2.23784149999994,2.23784149999994,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113248","GNR 2020-21 AC CMO FIX 2.500% 20.01.2049_20113248","NR","NR",426.9448013,386.6125397,426.9448013,386.6125397,"N","N",-40.3322616,-40.3322616,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113274","LU0003 FSQ 2020-1X A SONIA3M + 80BP CM2C26014_IE00B5ZR2157_GBP LU0003_LXEUR_20113274_LU0003_LU0003_LXEUR","NR","NR",35770.60732,34681.75987,35770.60732,34681.75987,"N","N",-1088.84744999999,-1088.84744999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113278","LU0003 PRADO 3 A 3MEUR + 65BP CMIA78012_IE00B5ZR2157_EUR LU0003_LXEUR_20113278_LU0003_LU0003_LXEUR","NR","NR",0.376565509,0.364048029,0.376565509,0.364048029,"N","N",-0.01251748,-0.01251748,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113283","LU0003 TWIN 2018-1 A 3MEUR + 88BP CX2603012_IE00B5ZR2157_GBP LU0003_LXEUR_20113283_LU0003_LU0003_LXEUR","NR","NR",0.857948018,0.869972214,0.857948018,0.869972214,"N","N",0.012024196,0.012024196,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113285","LU0003 BBVCA 2018-1 A CX27IB013_IE00B5ZR2157_EUR LU0003_LXEUR_20113285_LU0003_LU0003_LXEUR","NR","NR",24.528124198,21.607521635,24.528124198,21.607521635,"N","N",-2.920602563,-2.920602563,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113291","LU0003 PRADO 4 A 3MEUR + 46BP CX2BOG016__EUR LU0003_LXEUR_20113291_LU0003_LU0003_LXEUR","NR","NR",9.911477021,9.658199528,9.911477021,9.658199528,"N","N",-0.253277492999999,-0.253277492999999,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113294","LU0003 RIPON 1X A1 3MGBP + 80BP CX2CIK012_IE00B5ZR2157_GBP LU0003_LXEUR_20113294_LU0003_LU0003_LXEUR","NR","NR",480.7063748,564.4256168,480.7063748,564.4256168,"N","N",83.7192420000001,83.7192420000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113295","LU0003 RIPON 1X A2 3MGBP + 80BP CX2CIK0C8_IE00B5ZR2157_GBP LU0003_LXEUR_20113295_LU0003_LU0003_LXEUR","NR","NR",1018.9642118,1199.2776819,1018.9642118,1199.2776819,"N","N",180.3134701,180.3134701,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113302","LU0003 FRIAR 6 A SONIA + 72BP CMUG90010_IE00B5ZR2157_GBP LU0003_LXEUR_20113302_LU0003_LU0003_LXEUR","NR","NR",5.596533586,5.503995331,5.596533586,5.503995331,"N","N",-0.092538255,-0.092538255,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113311","LU0003 FACT 2018-1 A 1MEUR + 50BP CX203G013_IE00B5ZR2157_EUR LU0003_LXEUR_20113311_LU0003_LU0003_LXEUR","NR","NR",10.32448703,8.493732901,10.32448703,8.493732901,"N","N",-1.830754129,-1.830754129,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113315","LU0003 JUBIL 2015-15X AR 3MEUR +84BP CX220P0G9_IE00B5ZR2157_EUR LU0003_LXEUR_20113315_LU0003_LU0003_LXEUR","NR","NR",0.642703684,0.48694807,0.642703684,0.48694807,"N","N",-0.155755614,-0.155755614,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113317","LU0003 KANTAR (SUMMER HLD B) TL B 1L BL3185131_IE00BK9YL094_USD LU0003_LXEUR_20113317_LU0003_LU0003_LXEUR","NR","NR",407.6880015,449.8712441,407.6880015,449.8712441,"N","N",42.1832426,42.1832426,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113318","LU0003 SAPPO 2016-3 A 3MEUR+50BP CM5B59014_IE00B5ZR2157_EUR LU0003_LXEUR_20113318_LU0003_LU0003_LXEUR","NR","NR",8.142819818,7.455790122,8.142819818,7.455790122,"N","N",-0.687029696,-0.687029696,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113319","LU0003 DRWBY 5 A 3MSONIA + 53BP CM6E53010_IE00B5ZR2157_GBP LU0003_LXEUR_20113319_LU0003_LU0003_LXEUR","NR","NR",4.276406128,4.066137574,4.276406128,4.066137574,"N","N",-0.210268554,-0.210268554,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113321","LU0003 ORTHO-CLINICAL DIAGNOSTICS TL B BL3280734_IE00BK9YL094_EUR LU0003_LXEUR_20113321_LU0003_LU0003_LXEUR","B","B",589.6693029,612.9747667,589.6693029,612.9747667,"N","N",23.3054638,23.3054638,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113341","LU0003 CRNCL 2013-3X AR 3MEUR + 65BP CMRF90115_IE00B5ZR2157_EUR LU0003_LXEUR_20113341_LU0003_LU0003_LXEUR","NR","NR",119.52640588,117.52384725,119.52640588,117.52384725,"N","N",-2.00255863000001,-2.00255863000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113358","LU0003 FSQ 2019-1 A 3MGBP + 97BP CX2446016_IE00B5ZR2157_GBP LU0003_LXEUR_20113358_LU0003_LU0003_LXEUR","NR","NR",2872.8027887,3059.3090512,2872.8027887,3059.3090512,"N","N",186.5062625,186.5062625,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113359","LU0003 BABSE 2015-1X A1R 3MEUR + 82BP CX24GM0P5_IE00B5ZR2157_EUR LU0003_LXEUR_20113359_LU0003_LU0003_LXEUR","NR","NR",0.59112936,0.394502571,0.59112936,0.394502571,"N","N",-0.196626789,-0.196626789,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113360","LU0003 BABSE 2015-1X A1RE CDO VAR 25.10.2029 LU0003_LXEUR_20113360_LU0003_LU0003_LXEUR","AAA","AAA",0.098521573,0.065723389,0.012315196,0.008215423,"N","N",-0.032798184,-0.004099773,"No Change in Rating","No Change in LT_Flag",0.124999993656212,0.124999990490448,-3.16576397041413e-09
"20113366","LU0003 MULC 1 A 3MEUR + 100 BP CX29E1015_IE00B5ZR2157_EUR LU0003_LXEUR_20113366_LU0003_LU0003_LXEUR","NR","NR",311.0613523,354.3451499,311.0613523,354.3451499,"N","N",43.2837976,43.2837976,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113369","LU0003 TPMF 2019-GR4X A1 3MGBP + 102.50BP CX2A9H013_IE00B5ZR2157_GBP LU0003_LXEUR_20113369_LU0003_LU0003_LXEUR","NR","NR",42116.66129,39580.92754,42116.66129,39580.92754,"N","N",-2535.73375000001,-2535.73375000001,"No Change in Rating","No Change in LT_Flag",1,1,0
"20113370","LU0003 STEP 4 A 3MEUR +72BP CX2ATU012__EUR LU0003_LXEUR_20113370_LU0003_LU0003_LXEUR","NR","NR",1.54265521,1.270976578,1.54265521,1.270976578,"N","N",-0.271678632,-0.271678632,"No Change in Rating","No Change in LT_Flag",1,1,0
